[2025-01-06 18:03:30 : INFO] - Cache for URL: https://192.168.68.107/?p=6641 has been purged, triggered by action: save_post 
[2025-01-27 13:39:00 : INFO] - Cache for all archives page associated with post_type: post and Title: "Focus on Improvement" have been purged, triggered by action: save_post 
[2025-01-27 13:39:29 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-27 13:39:29 : INFO] - Cache for URL: http://192.168.68.109/6758-2/ has been purged, triggered by action: save_post 
[2025-01-27 13:39:29 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Geospatial" and URL: http://192.168.68.109/6758-2/, triggered by action: save_post 
[2025-01-27 13:39:29 : INFO] - Cache for previous post (with URL: http://192.168.68.109/insights/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-01-27 13:39:29 : INFO] - Cache for next post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-01-27 13:39:29 : INFO] - Cache for all archives page associated with post_type: post and Title: "Geospatial" have been purged, triggered by action: save_post 
[2025-01-27 13:39:29 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-27 13:39:30 : INFO] - Cache for URL: http://192.168.68.109/6758-2/ has been purged, triggered by action: save_post 
[2025-01-27 13:39:30 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Geospatial" and URL: http://192.168.68.109/6758-2/, triggered by action: save_post 
[2025-01-27 13:39:30 : INFO] - Cache for previous post (with URL: http://192.168.68.109/insights/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-01-27 13:39:30 : INFO] - Cache for next post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-01-27 13:39:30 : INFO] - Cache for all archives page associated with post_type: post and Title: "Geospatial" have been purged, triggered by action: save_post 
[2025-01-27 13:39:53 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-27 13:39:53 : INFO] - Cache for URL: http://192.168.68.109/yet-another-big-zee/ has been purged, triggered by action: save_post 
[2025-01-27 13:39:53 : INFO] - Cache for blog post has been purged due to updates to post with Title: "yet another big zee" and URL: http://192.168.68.109/yet-another-big-zee/, triggered by action: save_post 
[2025-01-27 13:39:53 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6991 has been purged, triggered by action: save_post 
[2025-01-27 13:39:53 : INFO] - Cache for all archives page associated with post_type: post and Title: "yet another big zee" have been purged, triggered by action: save_post 
[2025-01-27 13:40:19 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-27 13:40:19 : INFO] - Cache for URL: http://192.168.68.109/yet-another-big-zee/ has been purged, triggered by action: save_post 
[2025-01-27 13:40:19 : INFO] - Cache for blog post has been purged due to updates to post with Title: "yet another big zee" and URL: http://192.168.68.109/yet-another-big-zee/, triggered by action: save_post 
[2025-01-27 13:40:19 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6991 has been purged, triggered by action: save_post 
[2025-01-27 13:40:19 : INFO] - Cache for all archives page associated with post_type: post and Title: "yet another big zee" have been purged, triggered by action: save_post 
[2025-01-27 13:40:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-27 13:40:20 : INFO] - Cache for URL: http://192.168.68.109/yet-another-big-zee/ has been purged, triggered by action: save_post 
[2025-01-27 13:40:20 : INFO] - Cache for blog post has been purged due to updates to post with Title: "yet another big zee" and URL: http://192.168.68.109/yet-another-big-zee/, triggered by action: save_post 
[2025-01-27 13:40:20 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6991 has been purged, triggered by action: save_post 
[2025-01-27 13:40:20 : INFO] - Cache for all archives page associated with post_type: post and Title: "yet another big zee" have been purged, triggered by action: save_post 
[2025-01-27 13:40:42 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:40:43 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:41:37 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:41:37 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:42:10 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:42:10 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:42:15 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:42:16 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:47:10 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 13:47:12 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 13:47:14 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:10:08 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:10:10 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:10:11 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:11:23 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:11:25 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:11:27 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:29:43 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:29:47 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:29:49 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:32:50 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:32:53 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:32:56 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:34:01 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:34:03 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:34:06 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:36:03 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:36:04 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:36:06 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:52:26 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:52:30 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:52:32 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:56:59 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:57:02 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:57:04 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:59:09 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:59:13 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 14:59:14 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:06:32 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:06:34 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:06:35 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:07:45 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:07:48 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:07:50 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:11:05 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:11:09 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:11:12 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:15:36 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:15:39 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:15:41 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:17:27 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:17:29 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:17:31 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:18:18 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:18:21 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:18:22 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:20:08 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:20:12 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:20:14 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:28:03 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:28:06 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:28:08 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 15:35:54 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:35:54 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:35:54 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:37:39 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:37:39 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:37:39 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:39:42 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:39:42 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:39:42 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:45:14 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:45:14 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:45:14 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:46:44 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:46:45 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:46:45 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:48:03 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:48:03 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:48:03 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:49:26 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:49:26 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:49:26 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:50:04 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:50:04 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:50:04 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:52:41 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:52:41 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:52:41 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:53:18 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:53:18 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:53:18 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:54:35 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:54:35 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:54:36 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:55:58 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:55:58 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 15:55:58 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:08:22 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:08:22 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:08:22 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:09:36 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:09:39 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:09:40 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:33:27 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:33:27 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:33:28 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:42:05 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:42:05 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:42:06 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:48:45 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:48:45 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:48:45 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:50:17 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:50:17 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:50:17 : INFO] - Cache for URL: http://192.168.68.109/about-us/ has been purged, triggered by action: save_post 
[2025-01-27 16:54:56 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:55:00 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:55:01 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:55:13 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:55:17 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:55:21 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 16:56:46 : INFO] - Cache for homepage has been purged due to changes in the Posts page options, triggered by action: update_option_page_for_posts 
[2025-01-27 16:56:46 : INFO] - Cache for URL: http://192.168.68.109/posts/ has been purged, triggered by action: wp_trash_post 
[2025-01-27 16:56:46 : INFO] - Cache for URL: http://192.168.68.109/?page_id=326 has been purged, triggered by action: save_post 
[2025-01-27 17:00:55 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 17:00:55 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 17:00:56 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 17:07:18 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 17:07:18 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 17:07:18 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 17:08:44 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: wp_trash_post 
[2025-01-27 17:08:44 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 17:10:11 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: wp_trash_post 
[2025-01-27 17:10:11 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7004 has been purged, triggered by action: save_post 
[2025-01-27 17:11:00 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7004 has been purged, triggered by action: save_post 
[2025-01-27 17:12:57 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7174 has been purged, triggered by action: save_post 
[2025-01-27 17:33:52 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:33:52 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:33:52 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:40:24 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:40:24 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:40:24 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:42:19 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:42:19 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:42:19 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:49:49 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:49:49 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:49:49 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 17:51:37 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7174 has been purged, triggered by action: wp_trash_post 
[2025-01-27 17:51:37 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7174 has been purged, triggered by action: save_post 
[2025-01-27 18:04:18 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:04:18 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:04:19 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:09:24 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:09:24 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:09:24 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:10:00 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7198 has been purged, triggered by action: save_post 
[2025-01-27 18:12:41 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:12:41 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:12:41 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:24:09 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 18:24:09 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 18:24:09 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 18:31:23 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 18:31:23 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 18:31:23 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 18:33:26 : INFO] - Cache for URL: http://192.168.68.109/quick-insightsxx/ has been purged, triggered by action: save_post 
[2025-01-27 18:33:35 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 18:33:50 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7198 has been purged, triggered by action: save_post 
[2025-01-27 20:02:14 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7211 has been purged, triggered by action: save_post 
[2025-01-27 20:39:39 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-01-27 20:55:01 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-01-27 20:56:08 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-01-27 20:56:08 : INFO] - Full Cache Purge triggered by: WPO_Page_Cache::disable 
[2025-01-27 20:56:08 : INFO] - Full Cache Purge triggered by: WP_Optimize_Minify_Cache_Functions::purge_others 
[2025-03-17 22:07:48 : INFO] - Cache for URL: http://192.168.68.109/?p=7865 has been purged, triggered by action: save_post 
[2025-03-17 22:07:48 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 7865 has been purged, triggered by action: save_post 
[2025-03-17 22:07:48 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-03-17 22:15:39 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-03-17 22:15:44 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-03-17 22:21:58 : INFO] - Cache for homepage has been purged due to changes in the Posts page options, triggered by action: update_option_page_for_posts 
[2025-03-18 09:39:43 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-03-18 09:39:44 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-03-18 09:39:44 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-03-18 12:43:05 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:43:05 : INFO] - Cache for URL: http://192.168.68.109/insights/ has been purged, triggered by action: save_post 
[2025-03-18 12:43:05 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Focus on Improvement" and URL: http://192.168.68.109/insights/, triggered by action: save_post 
[2025-03-18 12:43:05 : INFO] - Cache for next post (with URL: http://192.168.68.109/6758-2/) adjacent to post with id: 6751 has been purged, triggered by action: save_post 
[2025-03-18 12:43:05 : INFO] - Cache for all archives page associated with post_type: post and Title: "Focus on Improvement" have been purged, triggered by action: save_post 
[2025-03-18 12:43:11 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:43:11 : INFO] - Cache for URL: http://192.168.68.109/very-big-one/ has been purged, triggered by action: save_post 
[2025-03-18 12:43:11 : INFO] - Cache for blog post has been purged due to updates to post with Title: "VERY BIG ONE" and URL: http://192.168.68.109/very-big-one/, triggered by action: save_post 
[2025-03-18 12:43:11 : INFO] - Cache for previous post (with URL: http://192.168.68.109/6758-2/) adjacent to post with id: 6985 has been purged, triggered by action: save_post 
[2025-03-18 12:43:11 : INFO] - Cache for all archives page associated with post_type: post and Title: "VERY BIG ONE" have been purged, triggered by action: save_post 
[2025-03-18 12:43:16 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:43:16 : INFO] - Cache for URL: http://192.168.68.109/6758-2/ has been purged, triggered by action: save_post 
[2025-03-18 12:43:16 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Geospatial" and URL: http://192.168.68.109/6758-2/, triggered by action: save_post 
[2025-03-18 12:43:16 : INFO] - Cache for previous post (with URL: http://192.168.68.109/insights/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-03-18 12:43:16 : INFO] - Cache for next post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6758 has been purged, triggered by action: save_post 
[2025-03-18 12:43:16 : INFO] - Cache for all archives page associated with post_type: post and Title: "Geospatial" have been purged, triggered by action: save_post 
[2025-03-18 12:44:18 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-03-18 12:44:18 : INFO] - Cache for URL: http://192.168.68.109/very-big-one/ has been purged, triggered by action: save_post 
[2025-03-18 12:44:18 : INFO] - Cache for blog post has been purged due to updates to post with Title: "VERY BIG ONE" and URL: http://192.168.68.109/very-big-one/, triggered by action: save_post 
[2025-03-18 12:44:18 : INFO] - Cache for previous post (with URL: http://192.168.68.109/6758-2/) adjacent to post with id: 6985 has been purged, triggered by action: save_post 
[2025-03-18 12:44:18 : INFO] - Cache for all archives page associated with post_type: post and Title: "VERY BIG ONE" have been purged, triggered by action: save_post 
